lesion_name,dataset_id,dataset_name,p,r,tp,fp,fn,volume,pred_volume
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,1,ct,0.067,1.0,1,14,0,253.0,1230
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,2,ct+seg,0.062,1.0,1,15,0,253.0,1674
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,253.0,145
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,253.0,180
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,253.0,128
ULSDL3D_003026_02_01_042_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,253.0,199
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,324.0,712
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,324.0,157
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,324.0,275
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,324.0,207
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,324.0,348
ULSDL3D_003185_06_03_142_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,324.0,199
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,1405.0,541
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,1405.0,386
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,1405.0,0
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1405.0,1583
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,3,1,1405.0,563
ULSDL3D_003225_02_01_304_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1405.0,2078
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,1,ct,0.143,1.0,1,6,0,249.0,1342
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,249.0,221
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,249.0,253
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,249.0,165
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,249.0,261
ULSDL3D_003230_01_01_184_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,249.0,147
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,1,ct,0.0,0.0,0,7,1,878.0,1031
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,2,ct+seg,0.2,1.0,1,4,0,878.0,586
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,878.0,215
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,878.0,848
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,878.0,240
ULSDL3D_003257_03_01_013_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,878.0,823
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,1,ct,0.0,0.0,0,6,1,504.0,866
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,1,1,504.0,233
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,504.0,209
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,504.0,799
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,504.0,142
ULSDL3D_003287_01_01_188_lesion_01.nii.gz,7,ct+seg+2mask,0.5,1.0,1,1,0,504.0,361
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,1,ct,1.0,1.0,1,0,0,331.0,309
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,331.0,250
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,331.0,220
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,331.0,378
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,331.0,200
ULSDL3D_003322_01_01_069_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,331.0,294
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,1,ct,0.0,0.0,0,1,1,86.0,12
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,2,ct+seg,0.2,1.0,1,4,0,86.0,335
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,86.0,70
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,86.0,84
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,86.0,68
ULSDL3D_003398_01_01_030_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,86.0,96
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,1,ct,0.0,0.0,0,9,1,394.0,1197
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,12,1,394.0,2996
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,394.0,289
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,394.0,433
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,394.0,237
ULSDL3D_003404_01_01_072_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,394.0,389
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,1,ct,0.143,1.0,1,6,0,341.0,1948
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,341.0,206
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,341.0,374
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,341.0,371
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,341.0,409
ULSDL3D_003407_01_02_372_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,341.0,249
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,1,ct,0.0,0.0,0,16,1,1000.0,2953
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,1,1,1000.0,421
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,1000.0,0
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1000.0,1081
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,7,1,1000.0,1717
ULSDL3D_003417_01_01_321_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1000.0,920
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,488.0,1346
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,488.0,363
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,488.0,343
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,488.0,445
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,488.0,288
ULSDL3D_003511_01_02_311_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,488.0,369
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,1375.0,1496
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1375.0,954
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1375.0,980
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1375.0,1099
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1375.0,868
ULSDL3D_003516_03_02_185_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1375.0,1016
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,1,ct,0.0,0.0,0,9,1,789.0,3348
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,2,1,789.0,65
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,789.0,731
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,789.0,568
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,789.0,850
ULSDL3D_003663_02_02_343_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,789.0,508
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,1,ct,0.0,0.0,0,0,1,103.0,0
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,2,ct+seg,0.143,1.0,1,6,0,103.0,22939
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,103.0,65
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,103.0,105
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,103.0,80
ULSDL3D_003664_01_01_052_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,103.0,109
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,1,ct,0.111,1.0,1,8,0,658.0,1077
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,658.0,410
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,658.0,453
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,658.0,594
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,658.0,503
ULSDL3D_003682_02_02_507_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,658.0,560
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,1,ct,0.25,1.0,1,3,0,295.0,895
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,3,1,295.0,425
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,295.0,296
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,295.0,340
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,295.0,329
ULSDL3D_003736_01_01_108_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,295.0,210
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,1,ct,0.0,0.0,0,10,1,647.0,2071
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,4,1,647.0,1564
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,647.0,0
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,647.0,627
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,9,1,647.0,1236
ULSDL3D_003754_01_01_125_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,647.0,764
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,339.0,963
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,339.0,504
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,339.0,327
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,339.0,242
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,339.0,266
ULSDL3D_003823_04_01_221_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,339.0,223
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,1,ct,0.0,0.0,0,6,1,3301.0,1340
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,3301.0,2006
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,3301.0,2946
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,3301.0,3661
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,3301.0,1595
ULSDL3D_003931_01_01_078_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,3301.0,2998
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,1,ct,0.2,1.0,1,4,0,1070.0,1428
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1070.0,816
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1070.0,564
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1070.0,854
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1070.0,597
ULSDL3D_003961_01_03_212_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1070.0,825
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,1,ct,0.0,0.0,0,9,1,138.0,1792
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,4,1,138.0,681
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,138.0,113
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,138.0,94
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,138.0,107
ULSDL3D_004028_01_04_502_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,138.0,87
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,1,ct,0.0,0.0,0,11,1,411.0,1780
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,2,ct+seg,0.25,1.0,1,3,0,411.0,1956
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,411.0,283
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,411.0,326
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,411.0,335
ULSDL3D_004030_01_01_480_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,411.0,321
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,1,ct,0.167,1.0,1,5,0,329.0,1754
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,329.0,159
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,329.0,0
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,329.0,220
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,4,1,329.0,707
ULSDL3D_004030_01_02_162_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,329.0,234
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,1,ct,0.25,1.0,1,3,0,419.0,1977
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,419.0,529
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,419.0,0
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,419.0,395
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,6,ct+seg+mask,0.25,1.0,1,3,0,419.0,458
ULSDL3D_004083_01_02_509_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,419.0,261
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,1,ct,0.0,0.0,0,12,1,150.0,1295
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,2,ct+seg,0.167,1.0,1,5,0,150.0,501
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,150.0,198
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,150.0,197
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,150.0,164
ULSDL3D_004161_01_03_017_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,150.0,159
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,1,ct,0.0,0.0,0,10,1,210.0,2426
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,2,ct+seg,0.333,1.0,1,2,0,210.0,223
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,210.0,0
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,210.0,155
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,7,1,210.0,1298
ULSDL3D_004311_01_02_304_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,210.0,142
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,1,ct,0.0,0.0,0,6,1,1042.0,880
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,2,ct+seg,0.167,1.0,1,5,0,1042.0,1395
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1042.0,782
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1042.0,963
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1042.0,600
ULSDL3D_004315_01_01_304_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1042.0,812
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,1,ct,0.0,0.0,0,4,1,5630.0,1554
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,2,1,5630.0,908
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,5630.0,2996
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,5630.0,4429
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,5630.0,2620
ULSDL3D_004363_01_01_206_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,5630.0,4780
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,1,ct,0.0,0.0,0,10,1,3033.0,2189
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,3,1,3033.0,661
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,3033.0,3874
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,3033.0,3348
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,3033.0,2568
ULSDL3D_004383_01_02_309_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,3033.0,2772
